"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ASV"
"ASV336",7.54007124417784,-0.130731351030636,2.86469266974943,-0.0456353843506956,0.963600865907057,1,"ASV336"
"ASV337",7.37284150961647,0.18075320106435,3.35041707056395,0.0539494627855168,0.956975428413429,1,"ASV337"
"ASV338",7.78405618159772,0.737724560253748,2.2103236817491,0.333763134488051,0.738558304116217,1,"ASV338"
"ASV339",8.28139659234406,5.89780130719352,3.01082297755457,1.95886684509887,0.0501283827413959,1,"ASV339"
"ASV340",7.57301538274095,6.2018859677722,2.70253330157943,2.2948416451141,0.0217422010492926,1,"ASV340"
"ASV341",6.94508917877032,4.05846210240133,3.55502647772255,1.14161234180211,0.253615191663224,1,"ASV341"
"ASV344",8.94400867755711,-0.574879803476555,3.54390177532016,-0.16221663012221,NA,NA,"ASV344"
"ASV345",8.39763078140588,-2.30951432205873,3.08887075710945,-0.747688881686963,0.45464783902047,1,"ASV345"
"ASV346",7.24051923081911,0.803441458752075,1.68434230887764,0.477006042368814,0.633357818955051,1,"ASV346"
"ASV347",7.09899062465399,1.0469770086536,1.97438918931363,0.530278941112703,0.595918545327695,1,"ASV347"
"ASV348",9.88797761726443,-1.43242441296827,2.87810723484023,-0.49769667913287,0.618697849106561,1,"ASV348"
"ASV349",8.03905241041012,-7.18715406919868,3.57457105142169,-2.01063399378792,0.0443641306762037,1,"ASV349"
"ASV352",7.52176656495422,0.169698463455365,2.8725164625226,0.0590765851717132,0.952891108387886,1,"ASV352"
"ASV355",7.95608943226076,-1.53336950892606,2.11559911193596,-0.724792093301121,0.46857958711922,1,"ASV355"
"ASV357",7.74700952484299,-0.541068505294716,1.87567401232429,-0.288466173620562,0.772989920033379,1,"ASV357"
"ASV359",6.93951447432743,0.0872403908769403,3.12238056428382,0.0279403452208429,0.977709730160263,1,"ASV359"
"ASV361",6.61209215293287,1.13166790496352,2.15226330375413,0.525803651899647,0.599024636936324,1,"ASV361"
"ASV363",7.09822080800121,2.72479525169229,2.37244170959336,1.14851936748293,0.25075422240654,1,"ASV363"
"ASV365",11.2053112307243,-7.66357194769985,2.87871591229401,-2.66214943786963,0.00776433993616788,1,"ASV365"
"ASV366",7.84138972887579,-0.394605411230464,1.39489327010013,-0.282892906352712,0.777258932482928,1,"ASV366"
"ASV367",6.93822812628245,1.06983200009229,2.39963926880982,0.445830343751171,0.655719801280599,1,"ASV367"
"ASV368",7.06931668325462,5.53544990663303,3.00073672215866,1.84469695916907,0.0650816334733038,1,"ASV368"
"ASV370",9.02048875268814,-0.978654341172275,2.8025149348645,-0.349205754088012,0.726934846665914,1,"ASV370"
"ASV371",7.15486479821159,0.916298867873873,2.59540741327043,0.353046255161636,0.724053763798781,1,"ASV371"
"ASV374",6.19076168182897,5.09664118309788,3.26641050481515,1.56031863588018,0.118684601594676,1,"ASV374"
"ASV375",6.01099466918744,0,3.76206176940342,0,NA,NA,"ASV375"
"ASV377",7.05057030044093,0.775480502327679,1.5146296179829,0.511993488784686,0.608655566566267,1,"ASV377"
"ASV378",7.63837212900406,1.05961191171578,2.01449217540206,0.525994553195175,0.59889199142648,1,"ASV378"
"ASV379",6.56296943569145,-0.227748985405307,2.51295716817357,-0.0906298715671449,0.927786695522336,1,"ASV379"
"ASV381",6.4947502615539,6.34408018919658,3.23054147646085,1.96378230566682,0.0495553429243016,1,"ASV381"
"ASV382",7.04985225612674,-0.944859992181849,3.37695673151554,-0.27979629805852,0.779633792037273,1,"ASV382"
"ASV383",7.43086918205058,-2.69078128356033,2.16396318401733,-1.24345058337129,0.213701840201785,1,"ASV383"
"ASV384",6.61062575411634,1.11023419134575,2.36149814956811,0.470139767650804,0.638255163756182,1,"ASV384"
"ASV385",6.44681304465548,0.952639054375568,2.16160080499979,0.440709983162531,0.659422968337014,1,"ASV385"
"ASV386",7.2047262454037,-0.974371290459792,1.55217580863987,-0.627745442904182,0.530170711006126,1,"ASV386"
"ASV387",6.72779015297931,-0.267698676424431,1.52855759277732,-0.175131560426215,0.860976259851957,1,"ASV387"
"ASV389",6.98747001128923,0.337531814554912,2.8644420593862,0.117835099316772,0.906198318042121,1,"ASV389"
"ASV391",6.29539539196312,6.29913170350521,3.60280660338482,1.74839573614282,0.0803955257263479,1,"ASV391"
"ASV392",5.72418744402664,-0.0845013239612792,3.54945189137811,-0.0238068655519855,NA,NA,"ASV392"
"ASV394",6.17057215666638,2.13036369577373,2.35616484297651,0.904165810861721,0.36590748612464,1,"ASV394"
"ASV396",6.94819289529729,-0.547959072612358,2.20596877510554,-0.248398381153941,0.803826185992254,1,"ASV396"
"ASV399",8.32817722740706,-7.23649815298428,3.21106602623797,-2.2536123810143,0.0242205637600182,1,"ASV399"
"ASV400",6.25721860928037,-1.13741686026946,2.57786129926027,-0.441225003298606,0.65905011375895,1,"ASV400"
"ASV401",6.5112168263628,1.70153236418239,2.37178851696043,0.717404756796357,0.473124385371514,1,"ASV401"
"ASV403",5.75977904200697,0.455783477450268,3.3649117100875,0.135451838478822,0.892254640562234,1,"ASV403"
"ASV407",7.31758264895269,0.0362763128926751,2.84331002730399,0.0127584795693462,0.98982048230133,1,"ASV407"
"ASV408",6.96630691291698,0.0150028723729715,1.56867883257527,0.00956401786103124,0.992369134142724,1,"ASV408"
"ASV409",5.73010535816864,5.00300804548264,3.257508089931,1.53583902399107,0.124577866086975,1,"ASV409"
"ASV410",7.83042667447709,-4.54862480093048,2.64935225155921,-1.71688185225407,0.0860007613685392,1,"ASV410"
"ASV411",6.70303735187359,-0.437049369817903,1.61663043554162,-0.270345875105016,0.786894175556694,1,"ASV411"
"ASV412",6.3055572356085,5.99813063680242,3.2205501456084,1.86245528422576,0.0625389427611745,1,"ASV412"
"ASV413",6.32053749185791,-0.244706635365835,3.55204063699273,-0.0688918456667802,NA,NA,"ASV413"
"ASV416",5.73174854716978,1.14892900436017,2.55494303203649,0.449688697537955,0.652934922157319,1,"ASV416"
"ASV417",5.4134779922297,18.1263809330375,3.67429501143118,4.93329492505205,NA,NA,"ASV417"
"ASV419",5.75647781315845,-0.559136614745966,3.06129384036408,-0.182647156366887,0.855074881231455,1,"ASV419"
"ASV420",6.54872769699949,-1.32712101129621,1.51902331269354,-0.873667309913075,0.382299458441882,1,"ASV420"
"ASV421",5.03940845122734,5.81660483581896,3.4655991622609,1.67838361088023,0.0932722349872022,1,"ASV421"
"ASV423",6.38862150517431,-0.504958665796409,3.3783303343877,-0.149469890690227,0.881182866200264,1,"ASV423"
"ASV424",5.52298626241559,1.87660501335989,2.1890106790688,0.857284540136732,0.391287650403493,1,"ASV424"
"ASV426",8.05059555215362,-1.013894760469,3.05351406587082,-0.332041948586817,0.739857583794437,1,"ASV426"
"ASV427",5.58749228246462,-0.377010622232995,2.39821707231226,-0.157204544403271,0.875083646919019,1,"ASV427"
"ASV429",6.66754051107641,0.874432783117272,2.14532311301966,0.407599572209177,0.683567678428447,1,"ASV429"
"ASV430",9.17018525020778,-7.17531263516966,3.5389865416709,-2.02750492285904,0.0426108015078674,1,"ASV430"
"ASV431",5.65348584859139,5.53598207334951,2.70457773054892,2.04689331381351,0.0406685607323927,1,"ASV431"
"ASV432",11.5846707665103,-27.3947282369831,3.65201000053199,-7.50127415669522,NA,NA,"ASV432"
"ASV434",4.76348960297646,4.08180031295686,3.22457184006711,1.26584257241169,0.205569449931319,1,"ASV434"
"ASV435",6.06375418752292,-0.34803665749143,2.36774405736935,-0.146990827158114,0.883139260543182,1,"ASV435"
"ASV438",7.82607670363775,-1.37786730494535,2.65568439864492,-0.518836991943926,0.603874419270858,1,"ASV438"
"ASV439",6.14718717694013,0.370265036559795,3.10696441044167,0.119172603109142,0.905138611494755,1,"ASV439"
"ASV441",4.60998345810771,1.0249697974409,3.28559347280069,0.311958800115097,0.755071834617465,1,"ASV441"
"ASV442",5.67322381169696,-0.201770260444734,1.80439388701411,-0.11182162713853,0.910964839092154,1,"ASV442"
"ASV443",5.85210664472563,0.642260939424923,3.10295505863191,0.2069836421376,0.836022633554549,1,"ASV443"
"ASV447",4.96599938898296,4.6943520228267,3.24594388567528,1.44622094163224,0.148115241787877,1,"ASV447"
"ASV448",4.3340454405028,-23.4387333411094,3.65578086178233,-6.41141639153996,NA,NA,"ASV448"
"ASV450",5.9979627513261,-0.755604420670645,2.82303253125782,-0.267657000868488,0.78896335078546,1,"ASV450"
"ASV451",5.40144402765388,-0.563923237096386,2.018441013555,-0.279385542262228,0.779948965123454,1,"ASV451"
"ASV452",6.03008059890442,-1.34638183396939,2.60928975376596,-0.515995524079368,0.605857535342831,1,"ASV452"
"ASV454",5.54496887829045,0.435943875253386,2.65211099030097,0.16437618065295,NA,NA,"ASV454"
"ASV456",5.68225021746266,2.85729888003371,2.80699125340465,1.01792225984603,0.308714902103987,1,"ASV456"
"ASV457",5.2652125638817,6.04120918269507,3.61000710252184,1.67346185509576,0.094236409764126,1,"ASV457"
"ASV459",6.14640006372141,-6.11352955074729,3.65660780922341,-1.67191284100158,NA,NA,"ASV459"
"ASV462",5.27744927101635,0.648063136829642,2.37593204930835,0.272761646116226,0.78503644391662,1,"ASV462"
"ASV463",5.31562155609089,-6.59130305315258,3.56306772481522,-1.84989552885762,0.0643286084458724,1,"ASV463"
"ASV464",5.14755277086828,-1.53159055857649,2.76942033458138,-0.553036510728156,0.580238409558882,1,"ASV464"
"ASV466",6.48144719317914,2.86065432436923,3.42705047491908,0.83472780611344,NA,NA,"ASV466"
"ASV467",4.3089238266113,0,3.73566397930469,0,1,1,"ASV467"
"ASV469",5.04563550841889,-0.0026795689918186,2.03062420020562,-0.00131957897061764,0.998947128618143,1,"ASV469"
"ASV470",4.53168587100162,0.70940300380328,2.77146021336477,0.255967233584064,0.797976138441553,1,"ASV470"
"ASV471",4.52126830291436,1.43228565652646,2.7897009036602,0.513419074656802,0.607658205491335,1,"ASV471"
"ASV472",5.48400522913601,-1.32585747165068,1.54742494709352,-0.856815365514814,0.391546932426559,1,"ASV472"
"ASV473",4.2890482383707,4.35326937750614,3.66036172331763,1.18930032236281,NA,NA,"ASV473"
"ASV474",4.54097557550238,0,3.34250709871978,0,1,1,"ASV474"
"ASV475",4.86604492333122,-3.32994567577347,2.76841289275183,-1.20283563354723,0.229039932505831,1,"ASV475"
"ASV476",4.83317965796978,-0.621728677974958,2.59691585719259,-0.239410405328681,0.810787362299598,1,"ASV476"
"ASV477",5.2066631423403,0.468666330640427,1.96116389516707,0.238973566561861,0.81112607979368,1,"ASV477"
"ASV479",4.13892046941545,0,3.76206176940342,0,NA,NA,"ASV479"
"ASV480",4.33588655833552,5.52920166444915,3.48114652476234,1.58832776073011,0.112212243218745,1,"ASV480"
"ASV481",4.76053511835648,-1.90387387525634,2.60288928708028,-0.731446352599946,0.464506561474993,1,"ASV481"
"ASV482",6.17973299527825,-1.62930561054484,2.76503160203575,-0.589253883877952,0.555690975521241,1,"ASV482"
"ASV483",4.64079837287808,2.71084625751591,2.31307236988563,1.17196776582047,0.241209997958744,1,"ASV483"
"ASV485",7.61196175086992,-2.21974476577466,3.43263598003641,-0.646658946268785,0.517852698697822,1,"ASV485"
"ASV486",5.78655013165266,-4.09953700599889,3.30930229179219,-1.23879193997075,0.215422559556576,1,"ASV486"
"ASV487",4.36127893997306,4.5863905520042,2.71150783708778,1.69145391699479,0.0907501421069222,1,"ASV487"
"ASV490",6.15662117493818,-23.5977212377942,3.65400427025097,-6.45804424201546,NA,NA,"ASV490"
"ASV492",4.43184702483101,1.92144557668189,2.86159046381018,0.671460714236344,0.501927078278205,1,"ASV492"
"ASV493",4.13632360517507,4.34113659194221,2.67711326087645,1.62157375086962,0.104894646812597,1,"ASV493"
"ASV494",4.91329199689989,1.01976796998196,1.82320801776287,0.559326176742709,0.57593913355723,1,"ASV494"
"ASV495",5.02922944027961,-0.121308540310182,1.8514593203641,-0.0655204999515332,0.94775958480299,1,"ASV495"
"ASV497",4.49589977289087,0.473248584504857,3.04017287023873,0.155665024557533,0.876297067392794,1,"ASV497"
"ASV498",5.59973687791674,-0.817882096586159,2.40975564130858,-0.339404578026849,0.734304970291757,1,"ASV498"
"ASV499",4.60082897667617,1.84533718514613,3.32027662985013,0.555778144675079,0.578362527910112,1,"ASV499"
"ASV500",4.16192737282582,0,3.71556879869384,0,1,1,"ASV500"
"ASV501",4.31913432128337,4.11157759612683,2.69803496463775,1.52391560895834,0.127529793752778,1,"ASV501"
"ASV502",4.18622843032697,0,3.76206176940342,0,NA,NA,"ASV502"
"ASV503",4.21274646131726,5.16736570040644,3.52370598729063,1.46645767809352,0.142523642913343,1,"ASV503"
"ASV504",4.96863663203988,-0.557664660131507,2.00773548785229,-0.277758033120215,0.781198108649617,1,"ASV504"
"ASV505",4.53214320171845,1.10978578860213,3.32218975082265,0.334052499056482,0.738339943302199,1,"ASV505"
"ASV506",6.00075734772456,-25.1534862623355,3.65411467699063,-6.88360614972564,NA,NA,"ASV506"
"ASV507",4.25562052893939,2.68466017649724,1.96790884733523,1.36421978087683,0.17249840434673,1,"ASV507"
"ASV508",5.80662788137229,-0.126942973754308,3.35258877261547,-0.0378641647884763,0.969795984904081,1,"ASV508"
"ASV509",5.63108473028605,-0.474800773764192,3.55588706284006,-0.133525268202689,NA,NA,"ASV509"
"ASV510",4.69574770366645,-0.668558919297621,3.55307510840181,-0.188163463732221,NA,NA,"ASV510"
"ASV511",6.80798979951785,-1.69883025029541,3.38040579653672,-0.502552164605768,0.61527916817817,1,"ASV511"
"ASV514",4.60131624804837,22.7019331595371,3.65351536890453,6.21372318637433,NA,NA,"ASV514"
"ASV515",4.1913695920389,1.59790772049227,2.97498118183025,0.537115236308558,0.591188016920154,1,"ASV515"
"ASV516",4.0944087035806,0.921067425375381,2.53118689598533,0.363887560747201,0.715941973890866,1,"ASV516"
"ASV519",4.37945089522669,4.9555347295269,2.95377589538303,1.67769489123151,0.0934066772873074,1,"ASV519"
"ASV520",4.15046561128914,3.8177796864248,2.69975721232294,1.41411963601715,0.157326778645679,1,"ASV520"
"ASV521",4.4051435468505,-5.77289982397025,3.49875866608754,-1.64998514471012,0.0989459744547306,1,"ASV521"
"ASV523",4.99470387007557,-1.50562485251549,2.75778440335223,-0.545954517215095,0.585097202137118,1,"ASV523"
"ASV524",3.79288178373722,-0.327796364780115,2.99034618019788,-0.109618199709047,0.912712176360917,1,"ASV524"
"ASV525",4.78220138138243,-5.87131166484597,3.52043230075087,-1.66778144365784,0.0953591208513439,1,"ASV525"
"ASV526",7.17513550311868,-6.8483177196237,3.49905164538406,-1.95719252348218,0.0503248375087748,1,"ASV526"
"ASV527",4.58249768697365,0.730195078485969,2.44436302156694,0.298726118847061,0.765149026554798,1,"ASV527"
"ASV528",5.80727417922962,0.652237465685077,2.60046047506704,0.250816142732668,0.801956260341705,1,"ASV528"
"ASV533",4.58078520134745,1.5369569197156,2.17409537758099,0.706940889330117,0.47960321229114,1,"ASV533"
"ASV534",3.78123598440424,0,3.76206176940342,0,NA,NA,"ASV534"
"ASV535",5.0851318091821,5.99021206634135,3.60729051898575,1.66058487244482,0.0967968492487788,1,"ASV535"
"ASV537",4.44440076889445,-0.202983950183806,2.34642387876136,-0.0865077925694133,0.931062761721526,1,"ASV537"
"ASV539",4.63378438624593,-0.188967880343023,2.43926961306132,-0.0774690420981651,0.938250418068234,1,"ASV539"
"ASV540",4.70427015576781,0.876328329819682,2.36121897919844,0.371133866676426,0.710537827523962,1,"ASV540"
"ASV541",3.83545988322203,0,3.70354255626866,0,1,1,"ASV541"
"ASV543",4.31055572029105,4.98797991841374,2.69327367044735,1.85201376790842,0.0640238459010523,1,"ASV543"
"ASV545",4.39284558738271,1.93538289194616,2.37064729502645,0.816394280164131,0.414274666979999,1,"ASV545"
"ASV546",4.67042081627757,3.54532067089522,2.37119315928716,1.49516316585572,0.134871863985003,1,"ASV546"
"ASV549",4.77747816331958,-5.79119510382107,3.2073988907081,-1.80557370665628,0.0709849528030067,1,"ASV549"
"ASV550",4.31220133474884,0.719941043953833,2.82030849419349,0.255270317213902,0.798514324087477,1,"ASV550"
"ASV551",5.23504155941398,-0.756453106544816,2.84236636790642,-0.266134976506209,0.790135258667805,1,"ASV551"
"ASV552",4.12217269116711,-0.120725967434595,2.78730043749016,-0.0433128649537697,0.965452136096861,1,"ASV552"
"ASV553",4.5259733018916,4.84657783387949,2.96494740866531,1.63462522799391,0.10212763572912,1,"ASV553"
"ASV557",4.29791423828482,5.7479081932103,2.90740934775925,1.97698621201732,0.0480431887442728,1,"ASV557"
"ASV559",4.48161136012051,-1.08410399546707,2.16744637372181,-0.500175694591934,0.616951370938491,1,"ASV559"
"ASV561",4.30700109406819,-0.19227778834256,3.10122487103884,-0.0620005953577146,0.950562357888382,1,"ASV561"
"ASV563",4.55085068856134,-4.70909274215361,2.2055198383041,-2.13513959855133,0.0327496089292701,1,"ASV563"
"ASV565",4.74884346503013,-0.0385309312939777,3.5553931446513,-0.0108373194542334,NA,NA,"ASV565"
"ASV566",4.02486818579015,0.737593793205478,3.31950353987034,0.22220003212718,0.824158169107837,1,"ASV566"
"ASV569",5.32021494021949,-2.15495336475822,2.79255765074878,-0.771677305992379,0.440305575063511,1,"ASV569"
"ASV570",8.59507831063669,-7.28038416677482,3.65280060750346,-1.99309651663431,NA,NA,"ASV570"
"ASV571",4.42193084071746,0.977550572773396,2.79514763647061,0.349731284322332,0.726540373058242,1,"ASV571"
"ASV572",6.72547972957641,-4.8078699525118,2.9300753177301,-1.64086906688679,0.100824597390743,1,"ASV572"
"ASV573",4.60958420181722,-0.59267661700669,3.55922695214283,-0.166518354961846,NA,NA,"ASV573"
"ASV575",4.72511471570733,-2.09694953800074,3.3299622671621,-0.629721711467867,0.528876674902741,1,"ASV575"
"ASV576",4.03587154599906,-2.28056518360066,3.25896776605568,-0.699781448394264,0.484063802082985,1,"ASV576"
"ASV577",5.04794419904343,-1.90333795667868,2.80487490020613,-0.678582120200371,0.497402674924004,1,"ASV577"
"ASV578",4.30528301420289,3.24954469819682,3.02675741014736,1.07360592801476,0.282999339582574,1,"ASV578"
"ASV581",4.60573101352828,-4.87509786959802,2.94176360178432,-1.65720245727462,0.0974785499230988,1,"ASV581"
"ASV582",5.3437662861679,-3.05240582032166,2.77694381280128,-1.09919610409492,0.271682537712069,1,"ASV582"
"ASV583",5.22143821165643,-6.56443641404117,3.65476626558568,-1.7961302958971,NA,NA,"ASV583"
"ASV584",4.39521906990187,-0.187435920100574,2.82905659148097,-0.0662538602674095,0.947175716639923,1,"ASV584"
"ASV585",3.4964932881632,2.66661602851415,2.98591985791336,0.893063496478991,0.371823169955533,1,"ASV585"
"ASV586",4.28747150420602,-4.63281848162604,2.92345932028081,-1.58470427465399,0.113033540208862,1,"ASV586"
"ASV587",3.79686713804413,1.05047982301234,1.84657836339919,0.568879092181397,0.569438195043237,1,"ASV587"
"ASV588",4.9421582819357,-1.35413881272367,2.79822356405608,-0.483928028524217,0.628436947839381,1,"ASV588"
"ASV589",3.72344863438907,0,3.3435057641155,0,1,1,"ASV589"
"ASV590",3.74485014619484,4.35388002254289,3.66035725294998,1.18946860146888,NA,NA,"ASV590"
"ASV591",4.28030893891528,5.4842423777188,3.49235177977942,1.57035794889631,0.116331859632994,1,"ASV591"
"ASV593",3.95136835525365,-2.72812581874875,3.00396509748191,-0.908174938861847,0.363785802545173,1,"ASV593"
"ASV594",3.70257654823209,3.20546301520075,3.34483006229716,0.958333594083794,0.337894568982113,1,"ASV594"
"ASV595",4.13153822699167,0.302401179694154,2.55348927438711,0.118426649654417,0.905729610984489,1,"ASV595"
