"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ASV357",7.74700952484299,-5.51063077630429e-10,1.87567401232429,-0.288466173620562,0.772989920033379,1
"ASV359",6.93951447432743,-3.8766711722813e-08,3.12238056428382,0.0279403452208429,0.977709730160263,1
"ASV361",6.61209215293287,2.11049390634449e-07,2.15226330375413,0.525803651899647,0.599024636936324,1
"ASV363",7.09822080800121,9.99316828199247e-08,2.37244170959336,1.14851936748293,0.25075422240654,1
"ASV365",11.2053112307243,-2.19096517302609e-08,2.87871591229401,-2.66214943786963,0.00776433993616788,1
"ASV366",7.84138972887579,3.02473930627885e-07,1.39489327010013,-0.282892906352712,0.777258932482928,1
"ASV367",6.93822812628245,6.20128221772557e-09,2.39963926880982,0.445830343751171,0.655719801280599,1
"ASV368",7.06931668325462,3.27635936835042e-08,3.00073672215866,1.84469695916907,0.0650816334733038,1
"ASV370",9.02048875268814,2.81670744785375e-07,2.8025149348645,-0.349205754088012,0.726934846665914,1
"ASV371",7.15486479821159,2.45016397421845e-07,2.59540741327043,0.353046255161636,0.724053763798781,1
"ASV374",6.19076168182897,-2.40743927925273e-08,3.26641050481515,1.56031863588018,0.118684601594676,1
"ASV375",6.01099466918744,-2.38241110748328e-07,3.76206176940342,0,NA,NA
"ASV377",7.05057030044093,-1.25253767710743e-07,1.5146296179829,0.511993488784686,0.608655566566267,1
"ASV378",7.63837212900406,4.25396200268273e-07,2.01449217540206,0.525994553195175,0.59889199142648,1
"ASV379",6.56296943569145,-3.77095849207769e-07,2.51295716817357,-0.0906298715671449,0.927786695522336,1
"ASV381",6.4947502615539,3.40576980518356e-07,3.23054147646085,1.96378230566682,0.0495553429243016,1
"ASV382",7.04985225612674,5.40787826705998e-07,3.37695673151554,-0.27979629805852,0.779633792037273,1
"ASV383",7.43086918205058,-3.3250789156791e-07,2.16396318401733,-1.24345058337129,0.213701840201785,1
"ASV384",6.61062575411634,3.01952908227517e-07,2.36149814956811,0.470139767650804,0.638255163756182,1
"ASV385",6.44681304465548,-2.53210484222222e-07,2.16160080499979,0.440709983162531,0.659422968337014,1
"ASV386",7.2047262454037,3.25561852278952e-09,1.55217580863987,-0.627745442904182,0.530170711006126,1
"ASV387",6.72779015297931,-5.94006711117076e-08,1.52855759277732,-0.175131560426215,0.860976259851957,1
"ASV389",6.98747001128923,2.18191927588775e-08,2.8644420593862,0.117835099316772,0.906198318042121,1
"ASV391",6.29539539196312,2.75743096320137e-07,3.60280660338482,1.74839573614282,0.0803955257263479,1
"ASV392",5.72418744402664,2.31053733084564e-07,3.54945189137811,-0.0238068655519855,NA,NA
"ASV394",6.17057215666638,4.81447682827972e-08,2.35616484297651,0.904165810861721,0.36590748612464,1
"ASV396",6.94819289529729,-2.75448324577145e-07,2.20596877510554,-0.248398381153941,0.803826185992254,1
"ASV399",8.32817722740706,-2.3228712197139e-08,3.21106602623797,-2.2536123810143,0.0242205637600182,1
"ASV400",6.25721860928037,-2.689681541986e-07,2.57786129926027,-0.441225003298606,0.65905011375895,1
"ASV401",6.5112168263628,-1.08577685381162e-07,2.37178851696043,0.717404756796357,0.473124385371514,1
"ASV403",5.75977904200697,-1.64812826176727e-07,3.3649117100875,0.135451838478822,0.892254640562234,1
"ASV407",7.31758264895269,2.02405688085716e-07,2.84331002730399,0.0127584795693462,0.98982048230133,1
"ASV408",6.96630691291698,3.25941288430713e-07,1.56867883257527,0.00956401786103124,0.992369134142724,1
"ASV409",5.73010535816864,-2.11347827451465e-08,3.257508089931,1.53583902399107,0.124577866086975,1
"ASV410",7.83042667447709,-1.78140453347126e-08,2.64935225155921,-1.71688185225407,0.0860007613685392,1
"ASV411",6.70303735187359,1.39176391714367e-08,1.61663043554162,-0.270345875105016,0.786894175556694,1
"ASV412",6.3055572356085,2.18165060267374e-07,3.2205501456084,1.86245528422576,0.0625389427611745,1
"ASV413",6.32053749185791,5.46972145932176e-08,3.55204063699273,-0.0688918456667802,NA,NA
"ASV416",5.73174854716978,-2.15031792292035e-07,2.55494303203649,0.449688697537955,0.652934922157319,1
"ASV417",5.4134779922297,-1.7189461929836e-07,3.67429501143118,4.93329492505205,NA,NA
"ASV419",5.75647781315845,-2.17874248345341e-07,3.06129384036408,-0.182647156366887,0.855074881231455,1
"ASV420",6.54872769699949,-4.57826994939134e-07,1.51902331269354,-0.873667309913075,0.382299458441882,1
"ASV421",5.03940845122734,2.35106297761844e-07,3.4655991622609,1.67838361088023,0.0932722349872022,1
"ASV423",6.38862150517431,1.92424945674557e-07,3.3783303343877,-0.149469890690227,0.881182866200264,1
"ASV424",5.52298626241559,5.57201722904934e-07,2.1890106790688,0.857284540136732,0.391287650403493,1
"ASV426",8.05059555215362,2.26136303440149e-07,3.05351406587082,-0.332041948586817,0.739857583794437,1
"ASV427",5.58749228246462,-2.95281151980119e-07,2.39821707231226,-0.157204544403271,0.875083646919019,1
"ASV429",6.66754051107641,-3.12568591334851e-06,2.14532311301966,0.407599572209177,0.683567678428447,1
"ASV430",9.17018525020778,-2.48430432374582e-07,3.5389865416709,-2.02750492285904,0.0426108015078674,1
"ASV431",5.65348584859139,1.59916415924375e-07,2.70457773054892,2.04689331381351,0.0406685607323927,1
"ASV432",11.5846707665103,-2.76756585774714e-09,3.65201000053199,-7.50127415669522,NA,NA
"ASV434",4.76348960297646,-1.28024270970585e-07,3.22457184006711,1.26584257241169,0.205569449931319,1
"ASV435",6.06375418752292,2.40441745340829e-07,2.36774405736935,-0.146990827158114,0.883139260543182,1
"ASV438",7.82607670363775,3.51436694272058e-08,2.65568439864492,-0.518836991943926,0.603874419270858,1
"ASV439",6.14718717694013,9.92244573518994e-08,3.10696441044167,0.119172603109142,0.905138611494755,1
"ASV441",4.60998345810771,1.90089249319247e-07,3.28559347280069,0.311958800115097,0.755071834617465,1
"ASV442",5.67322381169696,1.88989208496358e-07,1.80439388701411,-0.11182162713853,0.910964839092154,1
"ASV443",5.85210664472563,6.1483549617708e-08,3.10295505863191,0.2069836421376,0.836022633554549,1
"ASV447",4.96599938898296,-7.30217619330476e-09,3.24594388567528,1.44622094163224,0.148115241787877,1
"ASV448",4.3340454405028,-1.02277715917547e-08,3.65578086178233,-6.41141639153996,NA,NA
"ASV450",5.9979627513261,9.17939874616949e-08,2.82303253125782,-0.267657000868488,0.78896335078546,1
"ASV451",5.40144402765388,6.46264805026219e-08,2.018441013555,-0.279385542262228,0.779948965123454,1
"ASV452",6.03008059890442,-1.13358747111252e-07,2.60928975376596,-0.515995524079368,0.605857535342831,1
"ASV454",5.54496887829045,-2.50132864166241e-07,2.65211099030097,0.16437618065295,NA,NA
"ASV456",5.68225021746266,1.71620899132796e-07,2.80699125340465,1.01792225984603,0.308714902103987,1
"ASV457",5.2652125638817,3.02732843323579e-07,3.61000710252184,1.67346185509576,0.094236409764126,1
"ASV459",6.14640006372141,-2.3631657088171e-07,3.65660780922341,-1.67191284100158,NA,NA
"ASV462",5.27744927101635,-1.06103130834944e-07,2.37593204930835,0.272761646116226,0.78503644391662,1
"ASV463",5.31562155609089,-2.08175038929368e-08,3.56306772481522,-1.84989552885762,0.0643286084458724,1
"ASV464",5.14755277086828,-3.30333305668961e-07,2.76942033458138,-0.553036510728156,0.580238409558882,1
"ASV466",6.48144719317914,2.70403385404668e-07,3.42705047491908,0.83472780611344,NA,NA
"ASV467",4.3089238266113,-1.87979384750161e-07,3.73566397930469,0,1,1
"ASV469",5.04563550841889,9.3766763247396e-08,2.03062420020562,-0.00131957897061764,0.998947128618143,1
"ASV470",4.53168587100162,4.18640738189689e-07,2.77146021336477,0.255967233584064,0.797976138441553,1
"ASV471",4.52126830291436,-2.30851524274907e-08,2.7897009036602,0.513419074656802,0.607658205491335,1
"ASV472",5.48400522913601,-3.33586844550865e-07,1.54742494709352,-0.856815365514814,0.391546932426559,1
"ASV473",4.2890482383707,-5.92458613343608e-08,3.66036172331763,1.18930032236281,NA,NA
"ASV474",4.54097557550238,-3.12641598589211e-07,3.34250709871978,0,1,1
"ASV475",4.86604492333122,-3.32276635747462e-07,2.76841289275183,-1.20283563354723,0.229039932505831,1
"ASV476",4.83317965796978,4.07677666629014e-09,2.59691585719259,-0.239410405328681,0.810787362299598,1
"ASV477",5.2066631423403,4.40904566783654e-07,1.96116389516707,0.238973566561861,0.81112607979368,1
"ASV479",4.13892046941545,-2.38061278031099e-07,3.76206176940342,0,NA,NA
"ASV480",4.33588655833552,1.48504328576897e-07,3.48114652476234,1.58832776073011,0.112212243218745,1
"ASV481",4.76053511835648,-2.3069449504063e-07,2.60288928708028,-0.731446352599946,0.464506561474993,1
"ASV482",6.17973299527825,1.66612662434418e-07,2.76503160203575,-0.589253883877952,0.555690975521241,1
"ASV483",4.64079837287808,3.02760978193295e-07,2.31307236988563,1.17196776582047,0.241209997958744,1
"ASV485",7.61196175086992,2.44279023247283e-07,3.43263598003641,-0.646658946268785,0.517852698697822,1
"ASV486",5.78655013165266,-2.03470704562468e-07,3.30930229179219,-1.23879193997075,0.215422559556576,1
"ASV487",4.36127893997306,-4.30308349056766e-08,2.71150783708778,1.69145391699479,0.0907501421069222,1
"ASV490",6.15662117493818,-2.39784143821847e-08,3.65400427025097,-6.45804424201546,NA,NA
"ASV492",4.43184702483101,-3.65610902634465e-07,2.86159046381018,0.671460714236344,0.501927078278205,1
"ASV493",4.13632360517507,-9.30646938528219e-08,2.67711326087645,1.62157375086962,0.104894646812597,1
"ASV494",4.91329199689989,3.01656789761685e-07,1.82320801776287,0.559326176742709,0.57593913355723,1
"ASV495",5.02922944027961,-1.08299039493339e-07,1.8514593203641,-0.0655204999515332,0.94775958480299,1
"ASV497",4.49589977289087,-1.59535902876444e-07,3.04017287023873,0.155665024557533,0.876297067392794,1
"ASV498",5.59973687791674,-9.0409204282713e-08,2.40975564130858,-0.339404578026849,0.734304970291757,1
"ASV499",4.60082897667617,-1.30029120035714e-07,3.32027662985013,0.555778144675079,0.578362527910112,1
"ASV500",4.16192737282582,-2.51254047027661e-07,3.71556879869384,0,1,1
"ASV501",4.31913432128337,-1.56773569820789e-07,2.69803496463775,1.52391560895834,0.127529793752778,1
"ASV502",4.18622843032697,-2.38554560232721e-07,3.76206176940342,0,NA,NA
"ASV503",4.21274646131726,1.11840597954207e-07,3.52370598729063,1.46645767809352,0.142523642913343,1
"ASV504",4.96863663203988,-9.69300543308322e-08,2.00773548785229,-0.277758033120215,0.781198108649617,1
"ASV505",4.53214320171845,1.14491908255565e-07,3.32218975082265,0.334052499056482,0.738339943302199,1
"ASV506",6.00075734772456,-2.0955008948442e-08,3.65411467699063,-6.88360614972564,NA,NA
"ASV507",4.25562052893939,-5.42886347328549e-08,1.96790884733523,1.36421978087683,0.17249840434673,1
"ASV508",5.80662788137229,9.92578694768872e-08,3.35258877261547,-0.0378641647884763,0.969795984904081,1
"ASV509",5.63108473028605,1.79064883435053e-08,3.55588706284006,-0.133525268202689,NA,NA
"ASV510",4.69574770366645,2.34894701952452e-07,3.55307510840181,-0.188163463732221,NA,NA
"ASV511",6.80798979951785,1.06697373452063e-09,3.38040579653672,-0.502552164605768,0.61527916817817,1
"ASV514",4.60131624804837,2.68309640961314e-07,3.65351536890453,6.21372318637433,NA,NA
"ASV515",4.1913695920389,2.40326515770728e-07,2.97498118183025,0.537115236308558,0.591188016920154,1
"ASV516",4.0944087035806,-1.56491632599119e-07,2.53118689598533,0.363887560747201,0.715941973890866,1
"ASV519",4.37945089522669,4.38164038016226e-08,2.95377589538303,1.67769489123151,0.0934066772873074,1
"ASV520",4.15046561128914,-2.40596967195172e-07,2.69975721232294,1.41411963601715,0.157326778645679,1
"ASV521",4.4051435468505,-2.56510263346193e-07,3.49875866608754,-1.64998514471012,0.0989459744547306,1
"ASV523",4.99470387007557,8.95992475984e-08,2.75778440335223,-0.545954517215095,0.585097202137118,1
"ASV524",3.79288178373722,-2.077049063975e-07,2.99034618019788,-0.109618199709047,0.912712176360917,1
"ASV525",4.78220138138243,-2.53887157926316e-07,3.52043230075087,-1.66778144365784,0.0953591208513439,1
"ASV526",7.17513550311868,-2.50370140296009e-07,3.49905164538406,-1.95719252348218,0.0503248375087748,1
"ASV527",4.58249768697365,8.51186341701249e-08,2.44436302156694,0.298726118847061,0.765149026554798,1
"ASV528",5.80727417922962,2.44360396246372e-07,2.60046047506704,0.250816142732668,0.801956260341705,1
"ASV533",4.58078520134745,8.48525595414513e-08,2.17409537758099,0.706940889330117,0.47960321229114,1
"ASV534",3.78123598440424,-2.40204253042175e-07,3.76206176940342,0,NA,NA
"ASV535",5.0851318091821,-2.33711557915927e-07,3.60729051898575,1.66058487244482,0.0967968492487788,1
"ASV537",4.44440076889445,1.12236373585834e-07,2.34642387876136,-0.0865077925694133,0.931062761721526,1
"ASV539",4.63378438624593,-2.04070170864721e-07,2.43926961306132,-0.0774690420981651,0.938250418068234,1
"ASV540",4.70427015576781,1.31834465041664e-07,2.36121897919844,0.371133866676426,0.710537827523962,1
"ASV541",3.83545988322203,-2.43832909699731e-07,3.70354255626866,0,1,1
"ASV543",4.31055572029105,9.79921243319955e-08,2.69327367044735,1.85201376790842,0.0640238459010523,1
"ASV545",4.39284558738271,2.57489877439339e-08,2.37064729502645,0.816394280164131,0.414274666979999,1
"ASV546",4.67042081627757,1.88096107313903e-07,2.37119315928716,1.49516316585572,0.134871863985003,1
"ASV549",4.77747816331958,-3.1003267881662e-07,3.2073988907081,-1.80557370665628,0.0709849528030067,1
"ASV550",4.31220133474884,-6.49795528041765e-08,2.82030849419349,0.255270317213902,0.798514324087477,1
"ASV551",5.23504155941398,-9.77254629035901e-08,2.84236636790642,-0.266134976506209,0.790135258667805,1
"ASV552",4.12217269116711,-9.29681616439287e-08,2.78730043749016,-0.0433128649537697,0.965452136096861,1
"ASV553",4.5259733018916,2.25255174815398e-08,2.96494740866531,1.63462522799391,0.10212763572912,1
"ASV557",4.29791423828482,4.1776350580335e-07,2.90740934775925,1.97698621201732,0.0480431887442728,1
"ASV559",4.48161136012051,-1.44338940736367e-07,2.16744637372181,-0.500175694591934,0.616951370938491,1
"ASV561",4.30700109406819,2.67937829177815e-07,3.10122487103884,-0.0620005953577146,0.950562357888382,1
"ASV563",4.55085068856134,-7.38731875451278e-07,2.2055198383041,-2.13513959855133,0.0327496089292701,1
"ASV565",4.74884346503013,1.45750129152545e-07,3.5553931446513,-0.0108373194542334,NA,NA
"ASV566",4.02486818579015,-5.13629623460051e-08,3.31950353987034,0.22220003212718,0.824158169107837,1
"ASV569",5.32021494021949,-5.02969282814714e-08,2.79255765074878,-0.771677305992379,0.440305575063511,1
"ASV570",8.59507831063669,-1.72527533830385e-08,3.65280060750346,-1.99309651663431,NA,NA
"ASV571",4.42193084071746,1.24494116393595e-07,2.79514763647061,0.349731284322332,0.726540373058242,1
"ASV572",6.72547972957641,-3.11979688763091e-08,2.9300753177301,-1.64086906688679,0.100824597390743,1
"ASV573",4.60958420181722,3.24129851423705e-08,3.55922695214283,-0.166518354961846,NA,NA
"ASV575",4.72511471570733,-2.61280015119348e-07,3.3299622671621,-0.629721711467867,0.528876674902741,1
"ASV576",4.03587154599906,-4.16835085479307e-08,3.25896776605568,-0.699781448394264,0.484063802082985,1
"ASV577",5.04794419904343,-1.47347786855962e-07,2.80487490020613,-0.678582120200371,0.497402674924004,1
"ASV578",4.30528301420289,1.85331836298256e-07,3.02675741014736,1.07360592801476,0.282999339582574,1
"ASV581",4.60573101352828,-3.82018673405465e-07,2.94176360178432,-1.65720245727462,0.0974785499230988,1
"ASV582",5.3437662861679,-1.36474139813161e-07,2.77694381280128,-1.09919610409492,0.271682537712069,1
"ASV583",5.22143821165643,-2.20135327431978e-08,3.65476626558568,-1.7961302958971,NA,NA
"ASV584",4.39521906990187,3.26096624273879e-07,2.82905659148097,-0.0662538602674095,0.947175716639923,1
"ASV585",3.4964932881632,-2.65196796511831e-07,2.98591985791336,0.893063496478991,0.371823169955533,1
"ASV586",4.28747150420602,-3.87460042280652e-07,2.92345932028081,-1.58470427465399,0.113033540208862,1
"ASV587",3.79686713804413,1.69123132696948e-07,1.84657836339919,0.568879092181397,0.569438195043237,1
"ASV588",4.9421582819357,3.96381986882509e-08,2.79822356405608,-0.483928028524217,0.628436947839381,1
"ASV589",3.72344863438907,-3.11040819246619e-07,3.3435057641155,0,1,1
"ASV590",3.74485014619484,-7.71336518133247e-08,3.66035725294998,1.18946860146888,NA,NA
"ASV591",4.28030893891528,1.98895897981427e-07,3.49235177977942,1.57035794889631,0.116331859632994,1
"ASV593",3.95136835525365,-1.63744642890838e-07,3.00396509748191,-0.908174938861847,0.363785802545173,1
"ASV594",3.70257654823209,2.88515853658231e-07,3.34483006229716,0.958333594083794,0.337894568982113,1
"ASV595",4.13153822699167,3.11017433209086e-07,2.55348927438711,0.118426649654417,0.905729610984489,1
"ASV596",4.74470208768123,1.67343815161701e-08,3.34914779654097,-0.267246740870732,0.789279190385155,1
"ASV598",4.82549150742051,2.37924282323556e-07,2.19379386113937,0.178142968435428,0.858610697756437,1
"ASV599",4.27962451237353,-2.57172546829819e-07,3.52087307661965,-1.44450126604407,0.148598023863087,1
"ASV600",4.16471436787928,-1.4144968851295e-07,1.75092511046618,-0.220657898225191,0.825358815735146,1
"ASV601",4.2962798739793,-2.25131097748914e-07,1.9920419420861,-0.494570118125072,0.620903599679024,1
"ASV603",3.69554029623633,9.47534379893819e-08,2.94185788513504,1.62265321433552,0.104663558011454,1
"ASV604",3.55429787899871,-1.17701505246223e-07,2.93091267815811,1.33097523997299,0.183197158138347,1
"ASV605",4.06113377604183,2.32153686263271e-07,3.60847862942471,1.57028073775363,0.116349813418953,1
"ASV606",4.13948672665439,1.40818500496008e-07,2.9058483672993,-0.789311915596705,0.429929724027339,1
"ASV607",3.65927671672166,-3.0016020329161e-07,2.51785568276753,-0.405871292913891,0.68483717189284,1
"ASV608",4.7067533066667,-2.11970651104231e-07,2.56567261390092,-0.95588684484518,0.339129405938761,1
"ASV611",6.20951554872435,-3.03681795397178e-07,3.20474023438496,-2.04304166409245,0.0410483138811991,1
"ASV612",4.63621833754312,-2.14774658633248e-07,2.79392764150642,-0.841334895740231,0.400160346696895,1
"ASV613",4.45761530936334,1.08797132278593e-07,3.55459000827571,-0.246291900755794,NA,NA
"ASV614",4.64953387763561,-1.54041592230681e-07,3.29041371005858,-0.776924394955226,0.437203377586261,1
"ASV615",3.62224229117541,-3.70059086479868e-08,3.20766061189521,1.14930717702764,0.250429339714969,1
"ASV616",3.38118450141793,-2.39532312317362e-07,3.76206176940342,0,NA,NA
"ASV617",4.05182721866509,-2.06256621982013e-07,2.50291669859814,-1.17909178234532,0.238361630481883,1
"ASV618",4.62996018157398,1.51564302930323e-07,2.73297949836096,-0.605682685168157,0.544725483957995,1
"ASV620",4.85973092884365,2.32127933751425e-07,3.55382981951937,-0.326178706424358,NA,NA
"ASV624",4.06850165390927,-1.39310820624672e-07,2.1676089212087,-0.394403817063764,0.693282926108862,1
